Date,Open,High,Close,Change,Change_Value_Percentage,Change_Percentage,Volume
2012-12-05T00:00:00,98.23,99.49,98.12,-0.11,-0.11198208286674133,-0.11198208286674133,4952200
2012-12-06T00:00:00,98.12,99.73,98.57,0.45,0.4586220953933959,0.4586220953933959,5810200
2012-12-07T00:00:00,98.57,99.35,97.32,-1.25,-1.2681343207872577,-1.2681343207872577,2965500
2012-12-10T00:00:00,97.32,97.8,96.4,-0.92,-0.9453349773941636,-0.9453349773941636,1514100
2012-12-11T00:00:00,96.4,97.4,93.49,-2.91,-3.018672199170125,-3.018672199170125,4322400
2012-12-12T00:00:00,93.49,94.1,93.05,-0.44,-0.4706385709701572,-0.4706385709701572,1213800
2012-12-13T00:00:00,93.05,95.49,95.14,2.09,2.246104245029554,2.246104245029554,1956500
2012-12-14T00:00:00,95.14,95.99,93.93,-1.21,-1.271809964263191,-1.271809964263191,3134200
2012-12-17T00:00:00,93.93,94.36,93.14,-0.79,-0.8410518471201958,-0.8410518471201958,889200
2012-12-18T00:00:00,93.14,95.3,94.07,0.93,0.9984968864075587,0.9984968864075587,3415200
2012-12-19T00:00:00,94.07,95.2,93.18,-0.89,-0.9461039651323482,-0.9461039651323482,3240800
2012-12-20T00:00:00,93.18,93.55,91.69,-1.49,-1.5990555913286113,-1.5990555913286113,4015400
2012-12-21T00:00:00,91.69,92.1,91.58,-0.11,-0.11996946231868251,-0.11996946231868251,1376400
2012-12-24T00:00:00,91.58,91.79,91.57,-0.01,-0.010919414719371042,-0.010919414719371042,1317700
2012-12-26T00:00:00,91.57,92.69,92.39,0.82,0.8954897892322813,0.8954897892322813,3593500
2012-12-27T00:00:00,92.39,93.1,91.95,-0.44,-0.4762420175343652,-0.4762420175343652,2909400
2012-12-28T00:00:00,91.95,92.1,91.08,-0.87,-0.9461663947797716,-0.9461663947797716,2546100
2012-12-31T00:00:00,91.08,92.39,92.04,0.96,1.054018445322793,1.054018445322793,4621200
2013-01-01T00:00:00,92.04,92.5,91.06,-0.98,-1.064754454584963,-1.064754454584963,981000
2013-01-02T00:00:00,91.06,91.4,88.74,-2.32,-2.547770700636943,-2.547770700636943,3539100
2013-01-03T00:00:00,88.74,89.3,88.64,-0.1,-0.1126887536623845,-0.1126887536623845,1613000
2013-01-04T00:00:00,88.64,89.9,89.03,0.39,0.4399819494584838,0.4399819494584838,1164700
2013-01-07T00:00:00,89.03,89.89,88.27,-0.76,-0.8536448388183758,-0.8536448388183758,1813500
2013-01-08T00:00:00,88.27,89.39,88.6,0.33,0.3738529511725388,0.3738529511725388,1515700
2013-01-09T00:00:00,88.6,88.95,88.57,-0.03,-0.03386004514672686,-0.03386004514672686,726500
2013-01-10T00:00:00,88.57,88.87,86.98,-1.59,-1.7951902450039514,-1.7951902450039514,1494600
2013-01-11T00:00:00,86.98,87.4,86.52,-0.46,-0.5288572085536906,-0.5288572085536906,1767600
2013-01-14T00:00:00,86.52,86.24,85.91,-0.61,-0.705039297272307,-0.705039297272307,1214900
2013-01-15T00:00:00,85.91,85.53,81.92,-3.99,-4.644395297404261,-4.644395297404261,5458000
2013-01-16T00:00:00,81.92,84.28,83.8,1.88,2.2949218749999996,2.2949218749999996,2896600
2013-01-17T00:00:00,83.8,86.6,85.64,1.84,2.195704057279236,2.195704057279236,3007200
2013-01-18T00:00:00,85.64,89.4,87.71,2.07,2.4170948155067724,2.4170948155067724,2184600
2013-01-21T00:00:00,87.71,88.3,86.77,-0.94,-1.071713601641774,-1.071713601641774,2304700
2013-01-22T00:00:00,86.77,89.2,88.54,1.77,2.039875533018324,2.039875533018324,3940600
2013-01-23T00:00:00,88.54,92.74,90.37,1.83,2.066862435057601,2.066862435057601,11239200
2013-01-24T00:00:00,90.37,91.25,90.38,0.01,0.011065619121389843,0.011065619121389843,4349800
2013-01-28T00:00:00,90.38,92.25,91.8,1.42,1.5711440584200043,1.5711440584200043,5561000
2013-01-29T00:00:00,91.8,96.3,95.6,3.8,4.139433551198257,4.139433551198257,11373400
2013-01-30T00:00:00,95.6,95.9,94.38,-1.22,-1.2761506276150627,-1.2761506276150627,3805600
2013-01-31T00:00:00,94.38,95.85,94.1,-0.28,-0.2966730239457513,-0.2966730239457513,5324100
2013-02-01T00:00:00,94.1,94.45,92.9,-1.2,-1.2752391073326246,-1.2752391073326246,3580100
2013-02-04T00:00:00,92.9,95.88,94.76,1.86,2.0021528525296017,2.0021528525296017,7333300
2013-02-06T00:00:00,94.76,97.3,95.87,1.11,1.1713803292528493,1.1713803292528493,10205400
2013-02-07T00:00:00,95.87,96.65,94.44,-1.43,-1.4916032126838425,-1.4916032126838425,3421700
2013-02-08T00:00:00,94.44,95.7,94.82,0.38,0.4023718763235917,0.4023718763235917,3624900
2013-02-11T00:00:00,94.82,95.4,94.19,-0.63,-0.664416789706813,-0.664416789706813,1532800
2013-02-12T00:00:00,94.19,94.9,94.17,-0.02,-0.02123367661110521,-0.02123367661110521,3218000
2013-02-13T00:00:00,94.17,95.88,94.97,0.8,0.8495274503557396,0.8495274503557396,6390800
2013-02-14T00:00:00,94.97,95.7,95.28,0.31,0.3264188691165631,0.3264188691165631,2274600
2013-02-15T00:00:00,95.28,97.4,94.44,-0.84,-0.8816120906801008,-0.8816120906801008,11913300
2013-02-18T00:00:00,94.44,99.16,99.16,4.72,4.997882253282508,4.997882253282508,13017500
2013-02-19T00:00:00,99.16,104.11,103.43,4.27,4.306171843485275,4.306171843485275,18172900
2013-02-20T00:00:00,103.43,105.94,104.16,0.73,0.7057913564729769,0.7057913564729769,10716900
2013-02-21T00:00:00,104.16,105.4,103.25,-0.91,-0.8736559139784947,-0.8736559139784947,4553400
2013-02-22T00:00:00,103.25,108.41,108.41,5.16,4.9975786924939465,4.9975786924939465,11542300
2013-02-25T00:00:00,108.41,113.83,113.83,5.42,4.999538787934692,4.999538787934692,4199100
2013-02-26T00:00:00,113.83,116.98,111.59,-2.24,-1.9678467890714226,-1.9678467890714226,15981100
2013-02-27T00:00:00,111.59,117.16,116.9,5.31,4.758490904202885,4.758490904202885,13237300
2013-02-28T00:00:00,116.9,122.45,121.19,4.29,3.669803250641574,3.669803250641574,17002900
2013-03-01T00:00:00,121.19,124.52,122.53,1.34,1.1057017905767803,1.1057017905767803,12637300
2013-03-04T00:00:00,122.53,123.9,123.13,0.6,0.48967599771484527,0.48967599771484527,6134000
2013-03-05T00:00:00,123.13,125.12,123.53,0.4,0.3248599041663283,0.3248599041663283,10539800
2013-03-06T00:00:00,123.53,125.99,120.03,-3.5,-2.833319841334089,-2.833319841334089,15172000
2013-03-07T00:00:00,120.03,123.8,122.17,2.14,1.7828876114304757,1.7828876114304757,8645200
2013-03-08T00:00:00,122.17,128.27,127.98,5.81,4.75566833101416,4.75566833101416,21776300
2013-03-11T00:00:00,127.98,130.8,122.53,-5.45,-4.25847788716987,-4.25847788716987,18667100
2013-03-12T00:00:00,122.53,128.65,128.65,6.12,4.9946951766914225,4.9946951766914225,14429600
2013-03-13T00:00:00,128.65,128.5,124.75,-3.9,-3.031480761756704,-3.031480761756704,25127700
2013-03-14T00:00:00,124.75,125.19,123.36,-1.39,-1.1142284569138274,-1.1142284569138274,7912200
2013-03-15T00:00:00,123.36,121.25,119.61,-3.75,-3.03988326848249,-3.03988326848249,9025300
2013-03-18T00:00:00,119.61,118.85,117.11,-2.5,-2.090126243625115,-2.090126243625115,6584700
2013-03-19T00:00:00,117.11,121.5,120.95,3.84,3.278968491162155,3.278968491162155,7126200
2013-03-20T00:00:00,120.95,126.97,126.61,5.66,4.679619677552708,4.679619677552708,13920600
2013-03-21T00:00:00,126.61,132.23,131.2,4.59,3.6253060579733045,3.6253060579733045,13710200
2013-03-22T00:00:00,131.2,131.55,129.32,-1.88,-1.4329268292682928,-1.4329268292682928,11329700
2013-03-25T00:00:00,129.32,132.9,130.88,1.56,1.2063099288586454,1.2063099288586454,10166700
2013-03-26T00:00:00,130.88,131.7,130.03,-0.85,-0.6494498777506112,-0.6494498777506112,4616400
2013-03-27T00:00:00,130.03,131.49,129.66,-0.37,-0.2845497192955472,-0.2845497192955472,4243700
2013-03-28T00:00:00,129.66,130.4,128.34,-1.32,-1.018047200370199,-1.018047200370199,2292900
2013-03-29T00:00:00,128.34,130.2,129,0.66,0.5142589995324919,0.5142589995324919,5650300
2013-04-01T00:00:00,129,134.94,134.4,5.4,4.186046511627907,4.186046511627907,12054900
2013-04-02T00:00:00,134.4,137.49,135.29,0.89,0.6622023809523809,0.6622023809523809,10730900
2013-04-03T00:00:00,135.29,137.34,136.23,0.94,0.6948037548968882,0.6948037548968882,10501400
2013-04-04T00:00:00,136.23,139.65,135.75,-0.48,-0.35234529839242457,-0.35234529839242457,12164900
2013-04-05T00:00:00,135.75,136.6,134.07,-1.68,-1.2375690607734806,-1.2375690607734806,6545800
2013-04-08T00:00:00,134.07,136.79,136.3,2.23,1.663310211083762,1.663310211083762,3904000
2013-04-09T00:00:00,136.3,142.62,142.06,5.76,4.225972120322817,4.225972120322817,15183300
2013-04-10T00:00:00,142.06,143.8,141.15,-0.91,-0.6405744051809095,-0.6405744051809095,8324800
2013-04-11T00:00:00,141.15,144.27,142.89,1.74,1.2327311370882044,1.2327311370882044,9083800
2013-04-12T00:00:00,142.89,143.45,140.59,-2.3,-1.6096297851494152,-1.6096297851494152,6073600
2013-04-15T00:00:00,140.59,141,134,-6.59,-4.687388861227683,-4.687388861227683,6843800
2013-04-16T00:00:00,134,135.76,130.54,-3.46,-2.582089552238806,-2.582089552238806,8388000
2013-04-17T00:00:00,130.54,135.5,134.58,4.04,3.094836831622491,3.094836831622491,13093500
2013-04-18T00:00:00,134.58,139.25,138.33,3.75,2.786446723138653,2.786446723138653,11514800
2013-04-19T00:00:00,138.33,141.2,137.45,-0.88,-0.6361599074676499,-0.6361599074676499,12474800
2013-04-22T00:00:00,137.45,137.8,130.58,-6.87,-4.998181156784284,-4.998181156784284,12526000
2013-04-23T00:00:00,130.58,137.1,135.12,4.54,3.476795833971511,3.476795833971511,11982000
2013-04-24T00:00:00,135.12,139.88,139.35,4.23,3.130550621669627,3.130550621669627,11313400
2013-04-25T00:00:00,139.35,141,138.95,-0.4,-0.2870470039468963,-0.2870470039468963,7856400
2013-04-26T00:00:00,138.95,139.99,137.94,-1.01,-0.7268801727240015,-0.7268801727240015,4721400
2013-04-29T00:00:00,137.94,136.15,134.71,-3.23,-2.3415977961432506,-2.3415977961432506,5924700
2013-04-30T00:00:00,134.71,135.88,134.24,-0.47,-0.34889763195011503,-0.34889763195011503,3884100
2013-05-02T00:00:00,134.24,135.39,132.02,-2.22,-1.6537544696066746,-1.6537544696066746,5125900
2013-05-03T00:00:00,132.02,134.7,133.57,1.55,1.1740645356764128,1.1740645356764128,5920900
2013-05-06T00:00:00,133.57,136.4,135.07,1.5,1.1230066631728681,1.1230066631728681,7871200
2013-05-07T00:00:00,135.07,135.49,135.03,-0.04,-0.029614274080106615,-0.029614274080106615,6264500
2013-05-08T00:00:00,135.03,138.05,137.01,1.98,1.4663408131526328,1.4663408131526328,7023400
2013-05-09T00:00:00,137.01,142,138.92,1.91,1.3940588278227866,1.3940588278227866,8708100
2013-05-10T00:00:00,138.92,141.95,140.49,1.57,1.1301468471062481,1.1301468471062481,6274700
2013-05-13T00:00:00,140.49,143.55,140.58,0.09,0.06406149903907751,0.06406149903907751,7399400
2013-05-14T00:00:00,140.58,141.08,140.05,-0.53,-0.3770095319391094,-0.3770095319391094,5678000
2013-05-15T00:00:00,140.05,142.1,141.63,1.58,1.1281685112459838,1.1281685112459838,8484000
2013-05-16T00:00:00,141.63,143.4,140.49,-1.14,-0.8049142130904469,-0.8049142130904469,6255800
2013-05-17T00:00:00,140.49,142.22,141.04,0.55,0.3914869385721404,0.3914869385721404,5935600
2013-05-20T00:00:00,141.04,141.7,141.07,0.03,0.02127056154282473,0.02127056154282473,7306700
2013-05-21T00:00:00,141.07,143.49,141.24,0.17,0.12050754944353867,0.12050754944353867,8420400
2013-05-22T00:00:00,141.24,142.5,141.54,0.3,0.21240441801189466,0.21240441801189466,5917400
2013-05-23T00:00:00,141.54,148.61,148.55,7.01,4.9526635580048035,4.9526635580048035,16803900
2013-05-24T00:00:00,148.55,151.95,148.8,0.25,0.16829350387075057,0.16829350387075057,15260200
2013-05-27T00:00:00,148.8,149,144.96,-3.84,-2.580645161290322,-2.580645161290322,5665200
2013-05-28T00:00:00,144.96,148.4,147.55,2.59,1.786699779249448,1.786699779249448,5904200
2013-05-29T00:00:00,147.55,150.2,147.47,-0.08,-0.054218908844459505,-0.054218908844459505,6525900
2013-05-30T00:00:00,147.47,149.8,148.33,0.86,0.5831694581948871,0.5831694581948871,4615800
2013-05-31T00:00:00,148.33,149.1,146.92,-1.41,-0.9505831591721162,-0.9505831591721162,4407100
2013-06-03T00:00:00,146.92,148.98,148.02,1.1,0.7487067791995644,0.7487067791995644,3321800
2013-06-04T00:00:00,148.02,151.15,148.75,0.73,0.49317659775705985,0.49317659775705985,4982300
2013-06-05T00:00:00,148.75,150.2,144.14,-4.61,-3.0991596638655463,-3.0991596638655463,3728000
2013-06-06T00:00:00,144.14,147.99,146.85,2.71,1.880116553350909,1.880116553350909,7159200
2013-06-07T00:00:00,146.85,148.9,145.89,-0.96,-0.6537282941777324,-0.6537282941777324,7940000
2013-06-10T00:00:00,145.89,145.6,143.17,-2.72,-1.864418397422716,-1.864418397422716,4109400
2013-06-11T00:00:00,143.17,144.24,140.53,-2.64,-1.8439617238248238,-1.8439617238248238,2511000
2013-06-12T00:00:00,140.53,142.27,141.13,0.6,0.4269550985554686,0.4269550985554686,4614300
2013-06-13T00:00:00,141.13,145.2,144.23,3.1,2.19655636647063,2.19655636647063,4162400
2013-06-14T00:00:00,144.23,144.7,142.07,-2.16,-1.497607987242599,-1.497607987242599,2482800
2013-06-17T00:00:00,142.07,143.75,141.8,-0.27,-0.19004715985077777,-0.19004715985077777,2751400
2013-06-18T00:00:00,141.8,142.6,139.13,-2.67,-1.8829337094499294,-1.8829337094499294,2925600
2013-06-19T00:00:00,139.13,142.35,140.68,1.55,1.114065981456192,1.114065981456192,2993400
2013-06-20T00:00:00,140.68,141.9,139.62,-1.06,-0.753483082172306,-0.753483082172306,1185100
2013-06-21T00:00:00,139.62,139.35,132.73,-6.89,-4.934823091247672,-4.934823091247672,7125200
2013-06-24T00:00:00,132.73,134.98,126.1,-6.63,-4.995102840352596,-4.995102840352596,3183900
2013-06-25T00:00:00,126.1,126.7,121.57,-4.53,-3.5923869944488507,-3.5923869944488507,5544300
2013-06-26T00:00:00,121.57,124.5,120.84,-0.73,-0.6004770913876778,-0.6004770913876778,5126000
2013-06-27T00:00:00,120.84,122.75,122.09,1.25,1.0344256868586559,1.0344256868586559,2858300
2013-06-28T00:00:00,122.09,123,121.87,-0.22,-0.1801949381603735,-0.1801949381603735,2280000
2013-07-01T00:00:00,121.87,126.25,125.67,3.8,3.1180766390416013,3.1180766390416013,3654500
2013-07-02T00:00:00,125.67,131.95,131.95,6.28,4.997214927985995,4.997214927985995,7551000
2013-07-03T00:00:00,131.95,138.54,138.54,6.59,4.994316028798788,4.994316028798788,7684000
2013-07-04T00:00:00,138.54,144.46,142.78,4.24,3.060487945719648,3.060487945719648,8081500
2013-07-05T00:00:00,142.78,143.97,140.5,-2.28,-1.5968623056450482,-1.5968623056450482,2825400
2013-07-08T00:00:00,140.5,147.52,147.39,6.89,4.9039145907473305,4.9039145907473305,8674400
2013-07-09T00:00:00,147.39,154.75,154.72,7.33,4.973200352805483,4.973200352805483,8583800
2013-07-10T00:00:00,154.72,161.95,159.41,4.69,3.0312823164426064,3.0312823164426064,9811200
2013-07-11T00:00:00,159.41,165.8,164.53,5.12,3.211843673546202,3.211843673546202,12030400
2013-07-12T00:00:00,164.53,172.75,172.75,8.22,4.996049352701635,4.996049352701635,3891000
2013-07-15T00:00:00,172.75,181.38,181.38,8.63,4.995658465991317,4.995658465991317,3330000
2013-07-16T00:00:00,181.38,185.98,176.61,-4.77,-2.629837909361561,-2.629837909361561,7532400
2013-07-17T00:00:00,176.61,175,167.78,-8.83,-4.9997168903233105,-4.9997168903233105,5144300
2013-07-18T00:00:00,167.78,168,164.99,-2.79,-1.6628918822267253,-1.6628918822267253,7295000
2013-07-19T00:00:00,164.99,173.23,173.23,8.24,4.99424207527729,4.99424207527729,3674700
2013-07-22T00:00:00,173.23,181.89,175.54,2.31,1.3334872712578654,1.3334872712578654,6282700
2013-07-23T00:00:00,175.54,182.19,178.43,2.89,1.6463484106186623,1.6463484106186623,8049600
2013-07-24T00:00:00,178.43,182.19,175.8,-2.63,-1.4739673821666759,-1.4739673821666759,5124800
2013-07-25T00:00:00,175.8,176.95,169.21,-6.59,-3.748577929465301,-3.748577929465301,3880700
2013-07-26T00:00:00,169.21,171.6,164.86,-4.35,-2.5707700490514744,-2.5707700490514744,3137400
2013-07-29T00:00:00,164.86,167.5,162.34,-2.52,-1.5285696954992112,-1.5285696954992112,3444500
2013-07-30T00:00:00,162.34,166.8,164.36,2.02,1.2443020820500184,1.2443020820500184,5505600
2013-07-31T00:00:00,164.36,168,161.66,-2.7,-1.6427354587490877,-1.6427354587490877,3787300
2013-08-01T00:00:00,161.66,161.4,153.7,-7.96,-4.923914388222195,-4.923914388222195,4616700
2013-08-05T00:00:00,153.7,154.9,146.15,-7.55,-4.912166558230318,-4.912166558230318,6487500
2013-08-06T00:00:00,146.15,150.49,140.24,-5.91,-4.043790626069107,-4.043790626069107,5697400
2013-08-07T00:00:00,140.24,147.25,146.06,5.82,4.150028522532801,4.150028522532801,5301100
2013-08-12T00:00:00,146.06,150.5,148.77,2.71,1.8554018896343967,1.8554018896343967,6417700
2013-08-13T00:00:00,148.77,155.87,154.72,5.95,3.999462257175505,3.999462257175505,9404000
2013-08-15T00:00:00,154.72,158.5,150.02,-4.7,-3.037745604963806,-3.037745604963806,8638700
2013-08-16T00:00:00,150.02,154.75,151.62,1.6,1.0665244634048794,1.0665244634048794,6340900
2013-08-19T00:00:00,151.62,152.27,145.64,-5.98,-3.944070703073474,-3.944070703073474,4901400
2013-08-20T00:00:00,145.64,149.25,144.83,-0.81,-0.5561658884921725,-0.5561658884921725,4144600
2013-08-21T00:00:00,144.83,147.45,143.6,-1.23,-0.8492715597597184,-0.8492715597597184,3636000
2013-08-22T00:00:00,143.6,146.2,138.28,-5.32,-3.7047353760445683,-3.7047353760445683,4500800
2013-08-23T00:00:00,138.28,140.75,137.28,-1,-0.7231703789412786,-0.7231703789412786,3100100
2013-08-26T00:00:00,137.28,144.14,144.14,6.86,4.997086247086249,4.997086247086249,2220200
2013-08-27T00:00:00,144.14,149.25,140.71,-3.43,-2.3796309143887884,-2.3796309143887884,6465100
2013-08-28T00:00:00,140.71,142.4,140.95,0.24,0.17056357046407508,0.17056357046407508,6375800
2013-08-29T00:00:00,140.95,144.75,140.88,-0.07,-0.04966300106420717,-0.04966300106420717,3714800
2013-08-30T00:00:00,140.88,144,141.48,0.6,0.42589437819420783,0.42589437819420783,3125700
2013-09-02T00:00:00,141.48,142.5,136.71,-4.77,-3.3715012722646307,-3.3715012722646307,3195300
2013-09-03T00:00:00,136.71,140.95,138.29,1.58,1.1557311096481606,1.1557311096481606,3413000
2013-09-04T00:00:00,138.29,140.75,138.41,0.12,0.08677417022199725,0.08677417022199725,2098900
2013-09-05T00:00:00,138.41,145.33,145.33,6.92,4.999638754425257,4.999638754425257,4855700
2013-09-06T00:00:00,145.33,152.59,152.19,6.86,4.720291749810776,4.720291749810776,12358100
2013-09-09T00:00:00,152.19,156.28,154.24,2.05,1.3470004599513763,1.3470004599513763,9290100
2013-09-10T00:00:00,154.24,157.22,153.93,-0.31,-0.20098547717842322,-0.20098547717842322,6244400
2013-09-11T00:00:00,153.93,154.76,152.13,-1.8,-1.1693626973299551,-1.1693626973299551,4727900
2013-09-12T00:00:00,152.13,153.5,148.72,-3.41,-2.2415039768618947,-2.2415039768618947,5940700
2013-09-13T00:00:00,148.72,149.74,147.82,-0.9,-0.6051640667025283,-0.6051640667025283,2826700
2013-09-16T00:00:00,147.82,147.79,145.44,-2.38,-1.6100662968475172,-1.6100662968475172,3524800
2013-09-17T00:00:00,145.44,146.65,143.66,-1.78,-1.2238723872387238,-1.2238723872387238,2530300
2013-09-18T00:00:00,143.66,144.5,140.4,-3.26,-2.269246832799666,-2.269246832799666,2085800
2013-09-19T00:00:00,140.4,147.42,147.42,7.02,5,5,6312300
2013-09-20T00:00:00,147.42,153.5,150.71,3.29,2.231718898385565,2.231718898385565,7646500
2013-09-23T00:00:00,150.71,151.25,149.72,-0.99,-0.6568907172715812,-0.6568907172715812,2420300
2013-09-24T00:00:00,149.72,150.9,145.14,-4.58,-3.0590435479561853,-3.0590435479561853,2924500
2013-09-25T00:00:00,145.14,147.6,146.64,1.5,1.0334849111202977,1.0334849111202977,1990300
2013-09-26T00:00:00,146.64,147.95,142.92,-3.72,-2.5368248772504094,-2.5368248772504094,3908000
2013-09-27T00:00:00,142.92,145.23,141.72,-1.2,-0.8396305625524769,-0.8396305625524769,2526300
2013-09-30T00:00:00,141.72,140.65,135.78,-5.94,-4.191363251481795,-4.191363251481795,2539000
2013-10-01T00:00:00,135.78,138.44,137.1,1.32,0.9721608484312858,0.9721608484312858,3220700
2013-10-02T00:00:00,137.1,143.95,143.52,6.42,4.682713347921225,4.682713347921225,6696100
2013-10-03T00:00:00,143.52,144.5,142.48,-1.04,-0.7246376811594204,-0.7246376811594204,3349800
2013-10-04T00:00:00,142.48,143.25,141.98,-0.5,-0.3509264458169568,-0.3509264458169568,1670600
2013-10-07T00:00:00,141.98,142.25,138.95,-3.03,-2.1341033948443444,-2.1341033948443444,1333800
2013-10-08T00:00:00,138.95,140,138.97,0.02,0.014393666786613891,0.014393666786613891,946900
2013-10-09T00:00:00,138.97,139.5,135.63,-3.34,-2.403396416492768,-2.403396416492768,1375200
2013-10-10T00:00:00,135.63,138.51,137.8,2.17,1.59994101599941,1.59994101599941,2015700
2013-10-11T00:00:00,137.8,141.45,138.7,0.9,0.6531204644412193,0.6531204644412193,2638300
2013-10-14T00:00:00,138.7,138.7,132.41,-6.29,-4.534967555875992,-4.534967555875992,3155800
2013-10-21T00:00:00,132.41,136.4,134.04,1.63,1.2310248470659315,1.2310248470659315,3309900
2013-10-22T00:00:00,134.04,140.05,138.51,4.47,3.3348254252461955,3.3348254252461955,3451500
2013-10-23T00:00:00,138.51,141.98,137.3,-1.21,-0.8735831347917117,-0.8735831347917117,4800300
2013-10-24T00:00:00,137.3,138.18,135.09,-2.21,-1.6096139839766932,-1.6096139839766932,2566700
2013-10-25T00:00:00,135.09,135.5,132.88,-2.21,-1.6359464060996372,-1.6359464060996372,1976900
2013-10-28T00:00:00,132.88,133.98,131.31,-1.57,-1.1815171583383504,-1.1815171583383504,1349200
2013-10-29T00:00:00,131.31,134.39,129.08,-2.23,-1.6982712664686619,-1.6982712664686619,4289800
2013-10-30T00:00:00,129.08,129.6,122.72,-6.36,-4.927176944530523,-4.927176944530523,4769500
2013-10-31T00:00:00,122.72,127.8,126.68,3.96,3.2268578878748366,3.2268578878748366,9876600
2013-11-01T00:00:00,126.68,128.5,123.73,-2.95,-2.328702241869277,-2.328702241869277,4414100
2013-11-04T00:00:00,123.73,121.6,120.75,-2.98,-2.408470055766588,-2.408470055766588,2427500
2013-11-05T00:00:00,120.75,126.78,126.78,6.03,4.9937888198757765,4.9937888198757765,3676600
2013-11-06T00:00:00,126.78,133.11,133.11,6.33,4.992901088499763,4.992901088499763,5451000
2013-11-07T00:00:00,133.11,135.88,133.23,0.12,0.0901510029299076,0.0901510029299076,6292700
2013-11-08T00:00:00,133.23,139.8,138.43,5.2,3.9030248442542965,3.9030248442542965,5689000
2013-11-11T00:00:00,138.43,140.15,135.9,-2.53,-1.8276385176623562,-1.8276385176623562,3741600
2013-11-12T00:00:00,135.9,139.2,136.36,0.46,0.3384841795437822,0.3384841795437822,6232600
2013-11-13T00:00:00,136.36,143.17,142.97,6.61,4.8474625990026405,4.8474625990026405,9338600
2013-11-18T00:00:00,142.97,150.11,149.79,6.82,4.7702315171014895,4.7702315171014895,11183200
2013-11-19T00:00:00,149.79,155.65,154.12,4.33,2.8907136657987853,2.8907136657987853,9774200
2013-11-20T00:00:00,154.12,154,147.88,-6.24,-4.048793148196211,-4.048793148196211,7065000
2013-11-21T00:00:00,147.88,148.75,143.53,-4.35,-2.9415742493913983,-2.9415742493913983,8542600
2013-11-22T00:00:00,143.53,145.8,144.26,0.73,0.508604472932488,0.508604472932488,5364600
2013-11-25T00:00:00,144.26,148.49,146.24,1.98,1.3725218355746567,1.3725218355746567,5372000
2013-11-26T00:00:00,146.24,146.5,142.71,-3.53,-2.4138402625820565,-2.4138402625820565,4347100
2013-11-27T00:00:00,142.71,144.5,143.66,0.95,0.6656856562259127,0.6656856562259127,3568300
2013-11-28T00:00:00,143.66,147.36,146.01,2.35,1.6358067659752193,1.6358067659752193,3627000
2013-11-29T00:00:00,146.01,150.2,148.81,2.8,1.917676871447161,1.917676871447161,6528700
2013-12-02T00:00:00,148.81,152.7,149.81,1,0.6719978496068812,0.6719978496068812,8097500
2013-12-03T00:00:00,149.81,157.3,156.23,6.42,4.285428209064816,4.285428209064816,11454300
2013-12-04T00:00:00,156.23,160.75,154.56,-1.67,-1.068936823913461,-1.068936823913461,15082100
2013-12-05T00:00:00,154.56,156.9,155.6,1.04,0.6728778467908902,0.6728778467908902,4480600
2013-12-06T00:00:00,155.6,156.95,154.7,-0.9,-0.5784061696658098,-0.5784061696658098,2112200
2013-12-09T00:00:00,154.7,161.99,160.06,5.36,3.464770523594053,3.464770523594053,7657300
2013-12-10T00:00:00,160.06,163.99,162.56,2.5,1.5619142821441958,1.5619142821441958,8496900
2013-12-11T00:00:00,162.56,162.95,161.77,-0.79,-0.4859744094488189,-0.4859744094488189,2900100
2013-12-12T00:00:00,161.77,164.74,161.95,0.18,0.1112690857390122,0.1112690857390122,4439100
2013-12-13T00:00:00,161.95,168.1,165.94,3.99,2.46372337141093,2.46372337141093,7411200
2013-12-16T00:00:00,165.94,167.7,164.13,-1.81,-1.0907556948294566,-1.0907556948294566,3051700
2013-12-17T00:00:00,164.13,167.25,165.63,1.5,0.9139097057210747,0.9139097057210747,4965100
2013-12-18T00:00:00,165.63,166.8,164.57,-1.06,-0.6399806798285336,-0.6399806798285336,2453400
2013-12-19T00:00:00,164.57,166.4,162.81,-1.76,-1.0694537278969436,-1.0694537278969436,2482200
2013-12-20T00:00:00,162.81,164.5,157.05,-5.76,-3.5378662244333885,-3.5378662244333885,4672400
2013-12-23T00:00:00,157.05,157.25,154.06,-2.99,-1.9038522763451131,-1.9038522763451131,1409500
2013-12-24T00:00:00,154.06,156.7,156.25,2.19,1.4215240815266779,1.4215240815266779,1738100
2013-12-26T00:00:00,156.25,162.2,161.23,4.98,3.1872000000000003,3.1872000000000003,3794200
2013-12-27T00:00:00,161.23,163.7,160.83,-0.4,-0.2480927867022266,-0.2480927867022266,3579400
2013-12-30T00:00:00,160.83,161.88,159.94,-0.89,-0.5533793446496301,-0.5533793446496301,837400
2013-12-31T00:00:00,159.94,160.75,158.38,-1.56,-0.9753657621608104,-0.9753657621608104,612700
2014-01-01T00:00:00,159.49,160.6,159.58,1.199997,0.7576695146293184,0.7576695146293184,1146900
2014-01-02T00:00:00,160.98,164.4,161.97,2.389999,1.4976807776809073,1.4976807776809073,4297200
2014-01-03T00:00:00,162.6,164.9,162.77,0.8000031,0.4939205502942131,0.4939205502942131,3286800
2014-01-08T00:00:00,171.5,174.99,168.84,-1.25,-0.7349050502675054,-0.7349050502675054,4855900
2014-01-09T00:00:00,166,169.85,166.36,-2.479996,-1.4688439106572826,-1.4688439106572826,3480300
